network	station_id	station_name	station_type	owner	lat	lon
NDBC	gbhm6	Bayou Heron, Grand Bay Reserve, MS	NERRS Water Quality Station	NR	30.418	-88.405
NDBC	gbif1	Gunboat Island, FL	Water Quality Station	NP	25.378	-81.029
NDBC	gblw3	Green Bay Entrance Light, WI	Weather Station	GRB	44.653	-87.901
NDBC	gbqn3	Lamprey River, Great Bay Reserve, NH	NERRS Water Quality Station	NR	43.08	-70.934
NDBC	gbrm6	Grand Bay NERR, Mississippi Sound, MS	NERRS Weather Station	NR	30.413	-88.403
NDBC	gbtf1	Garfield Bight, FL	Water Quality Station	NP	25.167	-80.801
NDBC	gbww3	9087077 - Green Bay West, WI	Water Level Observation Network	O	44.538	-88.003
NDBC	gbxa2	Gambell, AK	Coastal Marine Station	MA	63.777	-171.715
NDBC	gctf1	8726524 - Gadsden Cut, Tampa Bay, FL	Water Level Observation Network	PT	27.774	-82.517
NDBC	gcvf1	8720503 - Red Bay Point, St. Johns River, FL	Water Level Observation Network	O	29.982	-81.634
NDBC	gdil1	Grand Isle, LA	C-MAN Station	N	29.267	-89.957
NDBC	gdiv2	Goodwin Island Met Station	Marine Observation Station	VM	37.222	-76.404
NDBC	gdmm5	9099090 - Grand Marais, MN	Water Level Observation Network	O	47.749	-90.341
NDBC	gdqm6	Bangs Lake, Grand Bay Reserve, MS	NERRS Water Quality Station	NR	30.357	-88.463
NDBC	gdwv2	Goodwin Island, Chesapeake Bay Reserve, VA	NERRS Water Quality Station	NR	37.216	-76.393
NDBC	gdxm6	Crooked Bayou, Grand Bay Reserve, MS	NERRS Weather Station	NR	30.359	-88.42
NDBC	gelo1	Geneva on the Lake Light, OH	GLOS Weather Station	CLE	41.859	-80.975
NDBC	gexa2	George Island, Alaska	Coastal Marine Station	MA	58.213	-136.381
NDBC	gggc1	Gallinas Creek, San Francisco Bay Reserve, CA	NERRS Water Quality Station	NR	38.016	-122.509
NDBC	gisl1	8761724 - Grand Isle, LA	Water Level Observation Network	O	29.265	-89.958
NDBC	gixa2	Guard Island, AK	Coastal Marine Station	MA	55.446	-131.881
NDBC	gkyf1	Garden Key, FL	Water Quality Station	NP	24.627	-82.872
NDBC	glln6	Galloo Island, NY	C-MAN Station	N	43.89	-76.45
NDBC	glpt2	021: Galveston Pleasure Pier; Gulf of America	Shorebased Tower	K	29.3	-94.794
NDBC	gnjt2	8771341 - Galveston Bay Entrance (North Jetty), TX	Water Level Observation Network	O	29.357	-94.725
NDBC	gom01	Mississippi State University Wave Glider - GOM01	Test station	MS	24.899	-83.868
NDBC	gpom6	8744707 - Gulfport Outer Range, MS	Water Level Observation Network	O	30.23	-88.982
NDBC	gpst2	8771510 - Galveston Pleasure Pier, TX	Water Level Observation Network	O	29.285	-94.788
NDBC	gptw1	Grays Point, WA	Water Quality Station	CM	46.273	-123.767
NDBC	gpxa2	Grave Point, AK	Coastal Marine Station	MA	58.062	-134.051
NDBC	grbl1	Grand Isle Blocks, LA / CSI09	Shorebased Tower	Z	29.101	-89.978
NDBC	grcm4	GLRC Observatory	Coastal Marine Station	MT	47.121	-88.545
NDBC	grim4	Granite Island, MI	Weather Station	NN	46.721	-87.412
NDBC	grmm4	Grand Marais, MI	GLOS Weather Station	MQT	46.684	-85.972
NDBC	grrt2	8771486 - Galveston RR Bridge, TX	Water Level Observation Network	K	29.302	-94.896
NDBC	gslm4	Gravelly Shoal Light, MI	Weather Station	DTX	44.018	-83.537
NDBC	gtbm4	Grand Traverse Bay Observing System Station 2	Coastal Marine Station	MI	44.767	-85.607
NDBC	gtlm4	Grand Traverse Light, MI	GLOS Weather Station	APX	45.211	-85.55
NDBC	gtot2	8771450 - Galveston Pier 21, TX	Water Level Observation Network	O	29.311	-94.792
NDBC	gtqf1	Pellicer Creek, Guan Tolomato Matanzas Reserve, FL	NERRS Water Quality Station	NR	29.667	-81.257
NDBC	gtrm4	Superior Grand Traverse Bay, MI	GLOS Weather Station	MQT	47.179	-88.241
NDBC	gtxf1	Pellicer Creek, Guana Tolomato Matanzas Reserve, FL	NERRS Weather Station	NR	29.658	-81.233
NDBC	guxa2	Gustavus Dock, AK	Coastal Marine Station	MA	58.408	-135.726
NDBC	gwpm6	8745651 - West Pier, Gulfport, MS	Water Level Observation Network	O	30.348	-89.087
NDBC	haxa2	Haines Harbor, AK	Coastal Marine Station	MA	59.234	-135.442
NDBC	hbmn6	Bear Mountain, Hudson River Reserve, NY	NERRS Water Quality Station	NR	41.314	-73.985
NDBC	hbxc1	Humboldt, CA	Water Quality Station	CN	40.777	-124.197
NDBC	hbyc1	9418767 - North Spit, CA	Water Level Observation Network	O	40.767	-124.217
NDBC	hcef1	Highway Creek, FL	Water Quality Station	NP	25.254	-80.444
NDBC	hcgn7	8654467 - USCG Station Hatteras, NC	Water Level Observation Network	O	35.209	-75.704
NDBC	hhlo1	Huron Harbor Light, OH	GLOS Weather Station	CLE	41.401	-82.545
NDBC	hist2	8770808 - High Island, TX	Water Level Observation Network	K	29.595	-94.39
NDBC	hivt2	8775223 - Harbor Island Visibility, TX	Water Level Observation Network	PT	27.844	-97.07
NDBC	hlnm4	9087031 - Holland, MI	Water Level Observation Network	O	42.773	-86.213
NDBC	hmdo3	9439011 - Hammond NMFS Pier, OR	Water Level Observation Network	O	46.204	-123.951
NDBC	hmno3	Hammond Tide Gauge, OR		CM	46.203	-123.952
NDBC	hmra2	Homer, Kachemak Bay Reserve, AK	NERRS Weather Station	NR	59.601	-151.41
NDBC	hmsa2	Homer Spit, AK	Fixed Structure Weather Station	MA	59.602	-151.417
NDBC	hplm2	Horn Point Weather Station MD	CBOS Station	HP	38.59	-76.133
NDBC	hrbm4	9075014 - Harbor Beach, MI	Water Level Observation Network	O	43.846	-82.643
NDBC	href1	Harney River, FL	Water Quality Station	NP	25.424	-81.06
NDBC	hrrh1	Lono Circle, He'eia Reserve, HI	NERRS Weather Station	NR	21.431	-157.815
NDBC	hrvc1	9411406 - Harvest Oil Platform, CA	Water Level Observation Network	O	34.469	-120.682
NDBC	hssf1	HOM - Homosassa, FL	Offshore Tower	P	28.772	-82.707
NDBC	huqn6	Tivoli North, Hudson River Reserve, NY	NERRS Water Quality Station	NR	42.036	-73.925
NDBC	hwpm2	8574731 - Hawkins Point		PT	39.214	-76.532
NDBC	hwwh1	Wai 2, He'eia Reserve, HI	Water Quality Station	NR	21.438	-157.811
NDBC	icac1	9410840 - Santa Monica Pier	Water Level Observation Network	O	34.008	-118.5
NDBC	icya2	Icy Bay, AK	Fixed Structure Weather Station	MA	59.923	-141.359
NDBC	iiwc1	9410172 - USS Midway South Navy Pier, San Diego, CA	Water Level Observation Network	O	32.714	-117.177
NDBC	ildl1	Isle Dernieres, LA / CSI05	Shorebased Tower	Z	29.053	-90.533
NDBC	iloh1	1617760 - Hilo, HI	Water Level Observation Network	O	19.73	-155.056
NDBC	imgp4	Isla Magueyes, Lajas, PR	Weather Station	CI	17.969	-67.044
NDBC	iosn3	Isle of Shoals, NH	C-MAN Station	N	42.967	-70.623
NDBC	irdt2	8776139 - South Bird Island, TX	Water Level Observation Network	K	27.48	-97.322
NDBC	itka2	9451600 - Sitka, AK	Water Level Observation Network	O	57.052	-135.342
NDBC	jaki2	63rd St., Chicago, IL	C-MAN Station	CH	41.781	-87.573
NDBC	jbyf1	Joe Bay, FL	Water Quality Station	NP	25.224	-80.541
NDBC	jcqn4	Chestnut Neck, Jacques Cousteau Reserve, NJ	NERRS Water Quality Station	NR	39.548	-74.461
NDBC	jcrn4	Nacote Creek, Jacques Cousteau Reserve, NJ	NERRS Weather Station	NR	39.535	-74.464
NDBC	jctn4	Buoy 126, Jacques Cousteau Reserve, NJ	NERRS Water Quality Station	NR	39.508	-74.338
NDBC	jkyf1	Johnson Key, FL	Water Quality Station	NP	25.053	-80.904
NDBC	jlxa2	Juneau Library, AK	Coastal Marine Station	MA	58.298	-134.405
NDBC	jmla2	Juneau AML Dock	Fixed Structure Weather Station	MA	58.286	-134.39
NDBC	jmpn7	8658163 - Wrightsville Beach, NC	Water Level Observation Network	O	34.213	-77.786
NDBC	jnea2	9452210 - Juneau, AK	Water Level Observation Network	O	58.298	-134.411
NDBC	jnga2	Juneau ANG Dock, AK	Coastal Marine Station	MA	58.291	-134.394
NDBC	jobp4	Station 9, Jobos Bay Reserve, PR	NERRS Water Quality Station	NR	17.944	-66.238
NDBC	joqp4	Station 20, Jobos Bay Reserve, PR	NERRS Water Quality Station	NR	17.93	-66.211
NDBC	joxp4	Jobos Bay Weather, Jobos Bay Reserve, PR	NERRS Weather Station	NR	17.956	-66.223
NDBC	jprn7	Jennette's Pier, Nags Head, NC	Bottom Mounted ADCP	AC	35.912	-75.587
NDBC	jtaw1	Jetty A, USCG Station Disappointment	Water Quality Station	CM	46.266	-124.038
NDBC	jxuf1	8720245 - Jacksonville University, FL	Water Level Observation Network	O	30.354	-81.612
NDBC	kata1	Katrina Cut, AL	C-MAN Station	DI	30.258	-88.213
NDBC	katp	Green Canyon 787 / Atlantis (BP)	Oil Platform	FA	27.195	-90.027
NDBC	kbbf	Brazos 133B (Apache Corp)	Oil Platform	FA	28.058	-95.872
NDBC	kbmg1	8679598 - Kings Bay MSF Pier, GA	Water Level Observation Network	O	30.777	-81.487
NDBC	kbqx	Brazos 538 (Transco)	Oil Platform	FA	28.314	-95.62
NDBC	kcha2	Homer Dolphin Deep, Kachemak Bay Reserve, AK	NERRS Water Quality Station	NR	59.602	-151.409
NDBC	kcmb	East Cameron 47JP (Apache Corp)	Oil Platform	FA	29.441	-92.979
NDBC	kcrh	West Cameron 368A (Century Exploration)	Oil Platform	FA	28.909	-93.302
NDBC	kcvw	Cameron, LA (PHI)	Oil Platform	FA	29.784	-93.3
NDBC	kcxa2	King Cove	C-MAN Station	MA	55.057	-162.326
NDBC	kdaa2	9457292 - Kodiak Island, AK	Water Level Observation Network	O	57.731	-152.511
NDBC	kdlp	West Delta 27A (AngloSuisse Offshore Partners)	Oil Platform	FA	29.121	-89.547
NDBC	keca2	9450460 - Ketchikan, AK	Water Level Observation Network	O	55.331	-131.625
NDBC	kehc	East Cameron 278B (Apache Corp)	Oil Platform	FA	28.429	-92.878
NDBC	keir	Eugene Island 215 (McMoRan Oil & Gas)	Oil Platform	FA	28.634	-91.489
NDBC	kemk	East Breaks 165 (SandRidge Energy)	Oil Platform	FA	27.819	-94.323
NDBC	kexa2	Ketchikan Harbor, AK	Coastal Marine Station	MA	55.352	-131.684
NDBC	kgbk	Garden Banks 783 / Magnolia TLP (W&T Offshore)	Oil Platform	FA	27.204	-92.203
NDBC	kgca2	9459881 - King Cove, AK	Water Level Observation Network	O	55.062	-162.327
NDBC	kghb	Garden Banks 172 / Salsa (Shell E & P)	Oil Platform	FA	27.84	-91.988
NDBC	kgna	Bay of Grand Marais, MN	Weather Station	DLH	47.745	-90.346
NDBC	kgry	Green Canyon 338 / Front Runner (Murphy E&P)	Oil Platform	FA	27.625	-90.441
NDBC	kgul	Garden Banks 668 / Gunnison Spar (Anadarko)	Oil Platform	FA	27.304	-93.538
NDBC	kgvw	Galveston 209A (Arena Offshore)	Oil Platform	FA	29.13	-94.55
NDBC	kgvx	Galveston 424C (Nippon Oil Exploration)	Oil Platform	FA	28.577	-94.976
NDBC	kgxa2	Kodiak Gull Island, AK	Coastal Marine Station	MA	57.777	-152.425
NDBC	khhv	Alaminos Canyon 25 / Hoover-Diana (ExxonMobile Corp)	Oil Platform	FA	26.939	-94.689
NDBC	khqi	High Island 376B (Apache)	Oil Platform	FA	27.934	-93.669
NDBC	kikt	Mississippi Canyon 474 / Na Kika FPU (BP)	Oil Platform	FA	28.521	-88.289
NDBC	kipn	Mississippi Canyon 920 / Independence Hub (Anadarko / Enterprise)	Oil Platform	FA	28.085	-87.986
NDBC	klih1	1615680 - Kahului, Kahului Harbor, HI	Water Level Observation Network	O	20.895	-156.469
NDBC	klmw1	9440357 - TEMCO Kalama Terminal, WA	Water Level Observation Network	PT	45.983	-122.835
NDBC	kmdj	Mississippi Canyon 311A (Apache Corp)	Oil Platform	FA	28.643	-89.794
NDBC	kmis	MP 140B  AWOS (Apache Corp)	Oil Platform	FA	29.296	-88.842
NDBC	kmiu	Mustang Island A31B (Merit Energy)	Oil Platform	FA	27.289	-96.736
NDBC	kmxa2	Kodiak Matson Crane, AK	Coastal Marine Station	MA	57.782	-152.439
NDBC	kmyt	Mississippi Canyon 711 / ATP Innovator (ATP Oil & Gas)	Oil Platform	FA	28.221	-89.615
NDBC	kmzg	Mustang Island A85A (Apache Corp)	Oil Platform	FA	27.727	-96.191
NDBC	knoh1	Kilo Nalu Observatory, Hawaii	Platform	UH	21.288	-157.865
NDBC	knsw3	Kenosha Light, Kenosha, WI	C-MAN Station	MKX	42.589	-87.809
NDBC	knxa2	Kenai, AK	Coastal Marine Station	MA	60.552	-151.274
NDBC	kopm	North Padre Island 975 (Peregrine Oil & Gas)	Oil Platform	FA	26.833	-96.94
NDBC	koza2	KOTZEBUE MXAK, AK	Coastal Marine Station	MA	66.901	-162.589
NDBC	kp53	Munising Lake Shore, MI	Weather Station	MQT	46.417	-86.65
NDBC	kp58	Port Hope, MI	Weather Station	DTX	44.017	-82.8
NDBC	kp59	Copper Harbor, MI	Weather Station	MQT	47.467	-87.883
NDBC	kptn6	8516945 - Kings Point, NY	Water Level Observation Network	O	40.811	-73.765
NDBC	kptv2	8632200 - Kiptopeke, VA	Water Level Observation Network	O	37.165	-75.988
NDBC	kscf	South Marsh 268A (Apache Corp)	Oil Platform	FA	29.116	-91.871
NDBC	kspr	Ship Shoal 178 (Apache Corp)	Oil Platform	FA	28.599	-91.206
NDBC	ksqe	Ship Shoal 354 (Fieldwood Energy)	Oil Platform	FA	28.083	-90.819
NDBC	kstz	South Timballer 301B / Popeye  (Shell E & P)	Oil Platform	FA	28.16	-90.666
NDBC	ktnf1	Keaton Beach, FL	C-MAN Station	N	29.819	-83.593
NDBC	kvaf	East Breaks 643 / Boomvang Spar (Anadarko)	Oil Platform	FA	27.354	-94.625
NDBC	kvbs	Sabine Pass 13B (Nippon Oil Exploration)	Oil Platform	FA	29.478	-93.638
NDBC	kvky	Main Pass 289C (Apache Corp.)	Oil Platform	FA	29.248	-88.441
NDBC	kvnp	Vermillion 26 (Mariner Energy)	Oil Platform	FA	29.467	-92.368
NDBC	kvoa	Viosca Knoll 786 / Petronius (Chevron)	Oil Platform	FA	29.229	-87.781
NDBC	kvqt	Vermillon 331A  (ERT / Helix)	Oil Platform	FA	28.27	-92.264
NDBC	kwhh1	1617433 - Kawaihae, HI	Water Level Observation Network	O	20.037	-155.829
NDBC	kwjp8	1820000 - Kwajalein, Marshall Islands	Water Level Observation Network	O	8.732	167.734
NDBC	kwnw3	9087069 - Kewaunee MET, WI	Water Level Observation Network	O	44.465	-87.496
NDBC	kxih	High Island 179A AWOS (Apache Corp)	Oil Platform	FA	29.18	-94.521
NDBC	kxpy	Port Fourchon Heliport (Era Helicopters)	Weather Station	FA	29.123	-90.202
NDBC	kywf1	8724580 - Key West, FL	Water Level Observation Network	O	24.556	-81.808
NDBC	labl1	8762372 - East Bank 1, Bayou LaBranch, LA	Water Level Observation Network	O	30.05	-90.368
NDBC	lamv3	9751381 - Lameshur Bay, St John, VI	Water Level Observation Network	O	18.318	-64.724
NDBC	lapw1	9442396 - La Push, WA	Water Level Observation Network	O	47.913	-124.637
NDBC	lbrf1	Broad River Lower, FL	Water Quality Station	NP	25.484	-81.133
NDBC	lbsf1	Little Blackwater, FL	Water Quality Station	NP	25.214	-80.432
NDBC	lciy2	Little Cayman Research Centre, Cayman Islands	Fixed Structure Weather Station	IC	19.699	-80.06
NDBC	lcll1	8767816 - Lake Charles, LA	Water Level Observation Network	O	30.224	-93.222
NDBC	lcna2	Lincoln Island, AK	Weather Station	AJK	56.058	-132.69
NDBC	ldlc3	New London Ledge Light, New London Harbor, CT	Weather Station	Y	41.306	-72.077
NDBC	ldtm4	9087023 - Ludington, MI	Water Level Observation Network	O	43.947	-86.441
NDBC	lixa2	Little Island, AK	Coastal Marine Station	MA	58.54	-135.047
NDBC	ljac1	9410230 - La Jolla, CA	Water Level Observation Network	O	32.867	-117.257
NDBC	ljpc1	La Jolla, CA (073)	C-MAN Station	R	32.867	-117.257
NDBC	lkpl1	Western Lake Pontchartrain, LA	Shorebased Tower	L	30.315	-90.281
NDBC	lkwf1	8722670 - Lake Worth Pier, FL	Water Level Observation Network	O	26.613	-80.034
NDBC	llbp7	Lao Lao Bay, Saipan, CNMI	Water Quality Station	IC	15.157	145.77
NDBC	lmbv4	La Mancha Beach, Mexico	Weather Station	EM	19.594	-96.379
NDBC	lmdf1	Little Madeira, FL	Water Quality Station	NP	25.176	-80.633
NDBC	lmfs1	Lake Murray SC	C-MAN Station	CAE	34.107	-81.271
NDBC	lmrf1	Lostmans River, FL	Water Quality Station	NP	25.556	-81.169
NDBC	lmss1	Lake Marion, SC	C-MAN Station	CAE	33.552	-80.501
NDBC	lndc1	9414763 - Oakland Berth 67, CA	Water Level Observation Network	PT	37.795	-122.281
NDBC	lnel1	Lena	C-MAN Station	N	28.2	-89.1
NDBC	lonf1	Long Key, FL	C-MAN Station	N	24.844	-80.864
NDBC	lopl1	Louisiana Offshore Oil Port, LA	Oil Platform	LP	28.885	-90.025
NDBC	lopw1	9440422 - Longview, WA	Water Level Observation Network	O	46.106	-122.954
NDBC	loro1	Lorain Harbor, OH	C-MAN Station	CLE	41.481	-82.195
NDBC	lpnm4	9075065 - Alpena, MI	Water Level Observation Network	O	45.063	-83.429
NDBC	lpoi1	Lake Pend Oreille, ID	C-MAN Station	N	48.06	-116.5
NDBC	lprp4	Media Luna, La Parguera, PR	Fixed Structure Weather Station	IC	17.939	-67.052
NDBC	lpwa2	Little Port Walter, AK	Weather Station	NM	56.388	-134.637
NDBC	lqat2	La Quinta, TX  MET (8775132)	Water Level Observation Network	PT	27.881	-97.285
NDBC	lrif1	Lane River, FL	Water Quality Station	NP	25.284	-80.894
NDBC	lrkf1	Little Rabbit Key, FL	Water Quality Station	NP	24.982	-80.826
NDBC	lscm4	Lake St. Clair Light, MI	C-MAN Station	DTX	42.465	-82.755
NDBC	lsio3	Lower Sand Island Light, OR	Water Quality Station	CM	46.256	-123.982
NDBC	lsnf1	Long Sound, FL	Water Quality Station	NP	25.235	-80.457
NDBC	ltbv3	9751401 - Lime Tree Bay, St. Croix, VI	Water Level Observation Network	O	17.695	-64.754
NDBC	ltjf1	8720228 - Little Jetties, St. Johns River, FL	Water Level Observation Network	PT	30.379	-81.446
NDBC	ltqm2	Otter Point Creek, Chesapeake Bay Reserve, MD	NERRS Water Quality Station	NR	39.451	-76.275
NDBC	ltrm4	9076033 - Little Rapids, MI	Water Level Observation Network	O	46.486	-84.302
NDBC	luit2	8771972 - San Luis Pass, TX	Shorebased Tower	K	29.076	-95.122
NDBC	luml1	LUMCON Marine Center, LA	Shorebased Tower	L	29.255	-90.664
NDBC	lwsd1	8557380 - Lewes, DE	Water Level Observation Network	O	38.783	-75.119
NDBC	lwtv2	8635750 - Lewisetta, VA	Water Level Observation Network	O	37.995	-76.465
NDBC	lybt2	8770733 - Lynchburg Landing, TX	Water Level Observation Network	K	29.765	-95.079
NDBC	macm4	9075080 - Mackinaw City, MI	Water Level Observation Network	O	45.777	-84.721
NDBC	maqt2	Aransas Bay, Mission-Aransas Reserve, TX	NERRS Water Quality Station	NR	27.98	-97.029
NDBC	maxt2	Copano East, Mission-Aransas Reserve, TX	NERRS Weather Station	NR	28.132	-97.034
NDBC	mbet2	8773767 - Matagorda Bay Entrance Channel, TX	Water Level Observation Network	O	28.422	-96.327
NDBC	mbin7	Masonboro Island, NC (MSNB_S)	C-MAN Station	CR	34.091	-77.868
NDBC	mbla1	Middle Bay Lighthouse, AL	Coastal Marine Station	DI	30.437	-88.011
NDBC	mbnn7	Masonboro Island, NC (MSNB_N)	C-MAN Station	CR	34.171	-77.824
NDBC	mbpa1	8736163 - Middle Bay Port, Mobile Bay, AL	Water Level Observation Network	PT	30.527	-88.086
NDBC	mbrm4	9014090 - Mouth of the Black River, MI	Water Level Observation Network	O	42.975	-82.419
NDBC	mbxc1	Morro Bay - BM1 T-Pier, CA	Water Quality Station	CP	35.371	-120.859
NDBC	mcga1	8736897 - Coast Guard Sector Mobile, AL	Water Level Observation Network	PT	30.649	-88.058
NDBC	mcgm4	9099018 - Marquette C.G., MI	Water Level Observation Network	O	46.546	-87.379
NDBC	mcyf1	8726667 - McKay Bay Entrance, FL	Water Level Observation Network	O	27.914	-82.425
NDBC	mcyi3	Michigan City Harbor Entrance Light, Michigan City, IN	C-MAN Station	G	41.729	-86.912
NDBC	mdkf1	Middle Key, FL	Water Quality Station	NP	25.289	-80.396
NDBC	mdrm1	Mt. Desert Rock, ME	C-MAN Station	N	43.969	-68.128
NDBC	mdxa2	Middleton Island, AK	Fixed Structure Weather Station	MA	59.438	-146.327
NDBC	meem4	Manistee Harbor, MI	GLOS Weather Station	APX	44.251	-86.342
NDBC	meyc1	9413450 - Monterey, CA	Water Level Observation Network	O	36.605	-121.889
NDBC	mgip4	9759110 - Magueyes Islands, PR	Water Level Observation Network	O	17.97	-67.046
NDBC	mgpt2	8770613 - Morgans Point, TX	Water Level Observation Network	K	29.682	-94.985
NDBC	mgzp4	9759394 - Mayaguez, PR	Water Level Observation Network	O	18.218	-67.159
NDBC	mhbt2	8775283 - Enbridge, Ingleside, TX	Water Level Observation Network	PT	27.828	-97.201
NDBC	mhpa1	Meaher Park, AL	Coastal Marine Station	DI	30.667	-87.936
NDBC	mhrn6	8519532 - Mariners Harbor, NY	Water Level Observation Network	PT	40.641	-74.162
NDBC	misc3	North Middle Sound, CT	Long Island Ferry	I	41.074	-73.134
NDBC	mism1	Matinicus Rock, ME	C-MAN Station	N	43.784	-68.855
NDBC	misn6	South Middle Sound, NY	Long Island Ferry	I	41.049	-73.121
NDBC	misp4	9759938 - Mona Island, PR	Water Level Observation Network	O	18.09	-67.939
NDBC	mist2	Ship Channel, Mission-Aransas Reserve, TX	NERRS Weather Station	NR	27.838	-97.05
NDBC	mixa2	Midway Island, AK	Coastal Marine Station	MA	57.837	-133.814
NDBC	mkgm4	Muskegon CG Station, Muskegon, MI	C-MAN Station	G	43.228	-86.339
NDBC	mlrf1	Molasses Reef, FL	C-MAN Station	N	25.012	-80.376
NDBC	mlsc1	Moss Landing, South Harbor, CA	Coastal Marine Station	ML	36.802	-121.791
NDBC	mlto3	Marsh Island, OR	C-MAN Station	D	46.214	-123.62
NDBC	mlww3	Port of Milwaukee	C-MAN Station	G	43.005	-87.884
NDBC	mnbf1	Manatee Bay, FL	Water Quality Station	NP	25.239	-80.422
NDBC	mnmm4	9087088 - Menominee, MI	Water Level Observation Network	O	45.096	-87.59
NDBC	mnpv2	8639348 - Money Point, VA	Water Level Observation Network	PT	36.778	-76.302
NDBC	mokh1	1612480 - Mokuoloe, HI	Water Level Observation Network	O	21.433	-157.79
NDBC	mpcl1	Main Pass	C-MAN Station	N	29.4	-88.6
NDBC	mqmt2	Mesquite Bay, Mission-Aransas Reserve, TX	NERRS Water Quality Station	NR	28.138	-96.829
NDBC	mqtt2	8775870 - Bob Hall Pier, Corpus Christi, TX	Water Level Observation Network	O	27.581	-97.217
NDBC	mrcp1	8540433 - Marcus Hook, PA	Water Level Observation Network	PT	39.809	-75.415
NDBC	mrho1	9063079 - Marblehead, OH	Water Level Observation Network	O	41.544	-82.731
NDBC	mrka2	Middle Rock Light, AK	C-MAN Station	N	61.081	-146.653
NDBC	mrna2	Marmion Island, AK	Fixed Structure Weather Station	MA	58.198	-134.257
NDBC	mros1	8661070 - Springmaid Pier, SC	Water Level Observation Network	O	33.656	-78.916
NDBC	mrsl1	Marsh Island, LA / CSI03	Shorebased Tower	Z	29.441	-92.061
NDBC	mrya2	Mary Island, AK	Fixed Structure Weather Station	MA	55.099	-131.182
NDBC	msg10	Mississippi State University Wave Glider - MSG10	Test station	MS	28.184	-83.956
NDBC	msg12	Mississippi State University Wave Glider - MSG12	Test station	MS	26.006	-83.991
NDBC	msg14	Mississippi State University Wave Glider - MSG14	Test station	MS	27.487	-83.987
NDBC	mtbf1	8726412 - Middle Tampa Bay, FL	Water Level Observation Network	PT	27.661	-82.594
NDBC	mtkn6	8510560 - Montauk, NY	Water Level Observation Network	O	41.048	-71.959
NDBC	mtyc1	9413450 - Monterey, CA	Water Level Observation Network	O	36.605	-121.889
NDBC	mukf1	Murray Key, FL	Water Quality Station	NP	25.106	-80.942
NDBC	mvxa2	Mendenhall Valley, AK	Coastal Marine Station	MA	58.364	-134.606
NDBC	mwqt2	Ship Channel, Mission-Aransas Reserve, TX	NERRS Water Quality Station	NR	27.838	-97.05
NDBC	mxxa2	MXAK Office, AK	Coastal Marine Station	MA	58.301	-134.425
NDBC	mypf1	8720218 - Mayport (Bar Pilots Dock), FL	Water Level Observation Network	O	30.398	-81.428
NDBC	myxc1	Monterrey, CA	Water Quality Station	CN	36.605	-121.889
NDBC	mzxc1	9415102 - Martinez-Amorco Pier, CA	Water Level Observation Network	PT	38.035	-122.125
NDBC	nabm4	Naubinway, MI	GLOS Weather Station	APX	46.087	-85.444
NDBC	naqr1	T-Wharf Bottom, Narragansett Bay Reserve, RI	NERRS Water Quality Station	NR	41.578	-71.321
NDBC	naxr1	Potters Cove, Narragansett Bay Reserve, RI	NERRS Weather Station	NR	41.637	-71.339
NDBC	nbba3	Lake Mead - North Boulder Basin	Buoy	LM	36.087	-114.728
NDBC	nbgm3	8447627 - New Bedford, Barrier Gate, MA	Water Level Observation Network	PT	41.624	-70.906
NDBC	nblp1	8548989 - Newbold, PA	Water Level Observation Network	PT	40.137	-74.752
NDBC	ncdv2	8635027 - Dahlgren, VA	Water Level Observation Network	O	38.32	-77.037
NDBC	ncht2	8770777 - Manchester, TX	Water Level Observation Network	K	29.726	-95.266
NDBC	ncsc3	North Central Sound, CT	Long Island Ferry	I	41.099	-73.147
NDBC	ndbc1	NDBC Glider #1	Test station	N	12.5	-155.167
NDBC	ndbc2	NDBC Glider #2		N	27.5	-84.5
NDBC	neaw1	9443090 - Neah Bay, WA	Water Level Observation Network	O	48.367	-124.614
NDBC	nfbf1	NFB - Northwest Florida Bay, FL	Offshore Tower	P	25.084	-81.096
NDBC	nfdf1	8720215 - Navy Fuel Depot, St Johns River, FL	Water Level Observation Network	PT	30.4	-81.627
NDBC	nglt2	8775283 - Port Ingleside, TX	Shorebased Tower	K	27.822	-97.204
NDBC	nian6	9063012 - Niagara Intake, NY	Water Level Observation Network	O	43.077	-79.014
NDBC	niqs1	Oyster Landing, North Inlet-Winyah Bay Reserve, SC	NERRS Water Quality Station	NR	33.349	-79.189
NDBC	niws1	Oyster Landing, North Inlet-Winyah Bay Reserve, SC	NERRS Weather Station	NR	33.349	-79.189
NDBC	njlc1	9418768 - North Jetty Landing, CA	Water Level Observation Network	O	40.769	-124.239
NDBC	nkla2	Nikolski White Alice	Fixed Structure Weather Station	MA	52.972	-168.855
NDBC	nkta2	9455760 - Nikiski, AK	Water Level Observation Network	O	60.683	-151.399
NDBC	nkxa2	Naked Island, AK	Coastal Marine Station	MA	58.255	-134.945
NDBC	nlec1	San Leandro Marina, CA	CICORE water quality station	EB	37.696	-122.192
NDBC	nlhc3	8461490 - New London, CT	Water Level Observation Network	O	41.372	-72.096
NDBC	nlma3	Lake Mohave - North	Buoy	LM	35.458	-114.666
NDBC	nlnc3	8461490 - New London, CT	Water Level Observation Network	O	41.361	-72.09
NDBC	nlxa2	Nelson Lagoon, AK	Coastal Marine Station	MA	56.005	-161.177
NDBC	nmta2	9468756 - Nome, Norton Sound, AK	Water Level Observation Network	O	64.5	-165.43
NDBC	nmxa2	Nome, AK	Coastal Marine Station	MA	64.494	-165.44
